Sales_ID,Date_Key,Product_ID,Customer_ID,Store_ID,Employee_ID,Payment_ID,Quantity,Unit_Price,Discount,Tax,Sales_Amount,Cost_Amount,Gross_Profit,Invoice_No,calculate,Difference,Date
6285,20260316,284,8395,14,142,4,17,879.66,2374.67,1509.55,14089.1,10033.15,4055.95,INV2026006285,14089.1,-1.8189894035458565e-12,2026-03-16
6286,20250506,492,7331,14,143,4,18,171.69,925.15,259.83,2425.1,2076.79,348.31,INV2026006286,2425.1,0.0,2025-05-06
6287,20250526,128,5450,3,126,5,20,368.73,1202.25,740.68,6913.03,5322.03,1591.0,INV2026006287,6913.030000000001,9.094947017729282e-13,2025-05-26
6288,20261009,185,2181,8,149,5,17,57.1,274.32,83.57,779.95,620.74,159.21,INV2026006288,779.95,0.0,2026-10-09
6289,20260904,207,500,43,51,2,10,281.23,766.66,245.48,2291.12,2314.51,23.39,INV2026006289,2291.1200000000003,4.547473508864641e-13,2026-09-04
6290,20251226,30,8867,26,119,2,5,624.32,591.09,303.66,2834.17,1919.11,915.06,INV2026006290,2834.17,0.0,2025-12-26
6291,20250401,460,927,29,104,4,15,1116.68,2232.51,1742.12,16259.81,13749.07,2510.74,INV2026006291,16259.81,1.8189894035458565e-12,2025-04-01
6292,20260228,493,7261,43,183,2,20,733.58,2345.0,1479.19,13805.79,8416.56,5389.23,INV2026006292,13805.79,0.0,2026-02-28
6293,20260916,24,5880,42,148,4,9,1362.92,1845.01,1250.55,11671.82,10126.59,1545.23,INV2026006293,11671.82,0.0,2026-09-16
6294,20260806,117,3559,3,93,2,16,435.33,1397.17,668.17,6236.28,4215.67,2020.61,INV2026006294,6236.28,0.0,2026-08-06
6295,20250920,72,6356,8,15,2,8,244.11,576.44,165.17,1541.61,1547.7,6.09,INV2026006295,1541.61,2.273736754432321e-13,2025-09-20
6296,20260526,97,6383,23,28,5,18,425.14,1390.43,751.45,7013.54,5853.71,1159.83,INV2026006296,7013.539999999999,-9.094947017729282e-13,2026-05-26
6297,20260223,387,6447,6,55,2,19,465.7,1062.37,934.31,8720.24,7791.33,928.91,INV2026006297,8720.24,0.0,2026-02-23
6298,20260429,94,4333,30,104,2,20,835.08,2383.98,1718.11,16035.73,10047.65,5988.08,INV2026006298,16035.730000000003,3.637978807091713e-12,2026-04-29
6299,20260211,339,11463,34,83,1,1,708.31,117.46,70.9,661.75,557.38,104.37,INV2026006299,661.7499999999999,-1.1368683772161605e-13,2026-02-11
6300,20251103,432,3713,33,166,3,17,1166.67,4712.89,1814.46,16934.96,11095.9,5839.06,INV2026006300,16934.96,0.0,2025-11-03
6301,20260929,416,9647,33,110,4,19,258.35,1026.8,465.82,4347.67,3159.75,1187.92,INV2026006301,4347.67,0.0,2026-09-29
6302,20251117,354,269,21,17,3,20,62.48,188.65,127.31,1188.26,891.6,296.66,INV2026006302,1188.2599999999998,-2.273736754432321e-13,2025-11-17
6303,20250817,177,11811,39,125,3,9,354.01,274.41,349.4,3261.08,2638.71,622.37,INV2026006303,3261.0800000000004,4.547473508864641e-13,2025-08-17
6304,20250829,196,4812,40,145,4,4,1079.41,631.22,442.37,4128.79,3465.16,663.63,INV2026006304,4128.79,0.0,2025-08-29
6305,20260811,310,10421,29,117,2,5,257.84,269.82,122.33,1141.71,847.8,293.91,INV2026006305,1141.7099999999998,-2.273736754432321e-13,2026-08-11
6306,20260123,374,11059,6,194,3,8,370.68,30.37,352.21,3287.28,1784.35,1502.93,INV2026006306,3287.28,0.0,2026-01-23
6307,20250112,70,7541,50,94,1,16,1266.71,4894.16,1844.78,17217.98,18124.43,906.45,INV2026006307,17217.98,0.0,2025-01-12
6308,20260919,241,11353,28,178,5,8,1287.45,2137.83,979.41,9141.18,8898.77,242.41,INV2026006308,9141.18,0.0,2026-09-19
6309,20250421,130,5872,16,223,5,13,980.64,2591.07,1218.87,11376.12,7533.69,3842.43,INV2026006309,11376.12,-1.8189894035458565e-12,2025-04-21
6310,20260322,265,1153,10,195,1,16,526.22,16.16,1008.4,9411.76,4705.28,4706.48,INV2026006310,9411.76,0.0,2026-03-22
6311,20260919,440,10122,44,21,3,12,804.02,2684.14,835.69,7799.79,8440.08,640.29,INV2026006311,7799.790000000001,9.094947017729282e-13,2026-09-19
6312,20250813,444,9592,43,41,2,9,399.08,383.51,384.99,3593.2,2523.71,1069.49,INV2026006312,3593.2,0.0,2025-08-13
6313,20250707,109,2974,9,25,3,18,1478.7,2468.48,2897.77,27045.89,21782.39,5263.5,INV2026006313,27045.890000000003,3.637978807091713e-12,2025-07-07
6314,20250714,319,9369,37,96,1,15,615.0,1659.66,907.84,8473.18,5747.3,2725.88,INV2026006314,8473.18,0.0,2025-07-14
6315,20250223,123,9038,6,82,4,19,504.18,2621.4,834.96,7792.98,6883.47,909.51,INV2026006315,7792.98,9.094947017729282e-13,2025-02-23
6316,20251224,378,10802,44,196,4,20,566.61,221.54,1333.28,12443.94,9562.31,2881.63,INV2026006316,12443.94,0.0,2025-12-24
6317,20250802,211,1835,42,202,1,5,787.97,572.87,404.04,3771.02,2223.5,1547.52,INV2026006317,3771.02,4.547473508864641e-13,2025-08-02
6318,20260530,332,1853,5,117,2,1,1036.52,179.7,102.82,959.64,788.16,171.48,INV2026006318,959.64,-1.1368683772161605e-13,2026-05-30
6319,20260628,75,1135,18,81,2,18,672.39,3627.93,1017.01,9492.1,8857.05,635.05,INV2026006319,9492.1,0.0,2026-06-28
6320,20260909,388,9510,37,102,2,17,872.9,4181.01,1278.99,11937.28,8200.28,3737.0,INV2026006320,11937.28,-1.8189894035458565e-12,2026-09-09
6321,20261020,96,9053,19,15,3,5,130.58,70.35,69.91,652.46,432.32,220.14,INV2026006321,652.46,0.0,2026-10-20
6322,20250223,287,3110,48,28,5,4,241.66,118.43,101.79,950.0,620.52,329.48,INV2026006322,950.0,0.0,2025-02-23
6323,20260714,182,8656,37,108,3,9,927.62,1381.58,836.04,7803.04,6192.77,1610.27,INV2026006323,7803.04,0.0,2026-07-14
6324,20251006,140,254,39,224,2,18,1416.77,6349.73,2298.26,21450.39,17178.64,4271.75,INV2026006324,21450.39,0.0,2025-10-06
6325,20251112,236,1137,40,198,2,16,969.37,4383.62,1335.16,12461.46,12261.62,199.84,INV2026006325,12461.46,0.0,2025-11-12
6326,20260117,130,8362,30,79,5,16,74.66,143.03,126.18,1177.71,721.05,456.66,INV2026006326,1177.71,0.0,2026-01-17
6327,20250129,440,11908,4,214,3,13,1494.95,3407.3,1923.25,17950.3,17485.96,464.34,INV2026006327,17950.300000000003,3.637978807091713e-12,2025-01-29
6328,20251006,321,6412,7,93,1,4,225.02,240.2,79.19,739.07,740.78,1.71,INV2026006328,739.0700000000002,1.1368683772161605e-13,2025-10-06
6329,20250815,470,5481,4,107,4,12,1292.44,2013.56,1619.49,15115.21,8830.26,6284.95,INV2026006329,15115.21,1.8189894035458565e-12,2025-08-15
6330,20260104,15,5717,40,6,5,12,973.0,2438.77,1108.47,10345.7,8171.68,2174.02,INV2026006330,10345.7,-1.8189894035458565e-12,2026-01-04
6331,20260512,276,9413,14,212,4,19,1055.33,1495.72,2226.67,20782.22,11703.46,9078.76,INV2026006331,20782.219999999998,-7.275957614183426e-12,2026-05-12
6332,20260909,158,7988,18,58,4,5,1316.99,1665.99,590.28,5509.24,3717.75,1791.49,INV2026006332,5509.24,0.0,2026-09-09
6333,20250715,167,2498,6,178,5,13,1215.88,86.68,1886.37,17606.13,9383.69,8222.44,INV2026006333,17606.13,0.0,2025-07-15
6334,20250522,234,6924,18,128,1,10,297.19,602.32,284.35,2653.93,1871.58,782.35,INV2026006334,2653.93,0.0,2025-05-22
6335,20250324,52,1217,41,149,1,5,666.55,416.46,349.95,3266.24,2618.9,647.34,INV2026006335,3266.24,0.0,2025-03-24
6336,20250829,249,7374,13,162,5,4,1178.53,1341.23,404.75,3777.64,3894.35,116.71,INV2026006336,3777.64,0.0,2025-08-29
6337,20250108,314,8803,16,26,3,12,1467.79,1320.43,1955.17,18248.22,12979.44,5268.78,INV2026006337,18248.22,0.0,2025-01-08
6338,20250114,107,5058,25,56,2,6,782.16,372.06,518.51,4839.41,2833.11,2006.3,INV2026006338,4839.41,0.0,2025-01-14
6339,20260109,214,5242,26,247,5,13,632.62,1311.27,829.53,7742.32,6676.06,1066.26,INV2026006339,7742.319999999999,-9.094947017729282e-13,2026-01-09
6340,20251208,472,9074,3,9,1,12,1362.98,2825.14,1623.67,15154.29,10997.38,4156.91,INV2026006340,15154.29,0.0,2025-12-08
6341,20261218,386,3527,35,30,3,16,1251.62,5197.68,1779.39,16607.63,11386.7,5220.93,INV2026006341,16607.629999999997,-3.637978807091713e-12,2026-12-18
6342,20250405,437,5145,18,57,5,11,692.0,243.28,884.25,8252.97,5880.25,2372.72,INV2026006342,8252.970000000001,1.8189894035458565e-12,2025-04-05
6343,20260508,233,10175,46,205,3,20,1391.07,7676.58,2417.38,22562.2,23083.05,520.85,INV2026006343,22562.2,0.0,2026-05-08
6344,20260628,267,1876,23,172,1,10,421.23,513.49,443.86,4142.67,3626.84,515.83,INV2026006344,4142.67,0.0,2026-06-28
6345,20261105,305,5589,17,29,4,3,72.59,56.69,19.33,180.41,150.77,29.64,INV2026006345,180.41000000000005,2.8421709430404014e-14,2026-11-05
6346,20260108,213,2319,26,101,4,18,838.86,1315.89,1654.03,15437.62,12446.8,2990.82,INV2026006346,15437.62,0.0,2026-01-08
6347,20261115,171,3850,50,224,4,8,756.49,1457.31,551.35,5145.96,4229.96,916.0,INV2026006347,5145.960000000001,9.094947017729282e-13,2026-11-15
6348,20260105,310,10170,23,159,5,2,269.65,36.99,60.28,562.59,349.76,212.83,INV2026006348,562.5899999999999,-1.1368683772161605e-13,2026-01-05
6349,20250516,120,9193,7,214,4,6,293.13,226.38,183.89,1716.29,1133.15,583.14,INV2026006349,1716.29,0.0,2025-05-16
6350,20251114,315,10588,7,135,4,4,481.84,512.58,169.77,1584.55,1430.17,154.38,INV2026006350,1584.5499999999995,-2.273736754432321e-13,2025-11-14
6351,20250828,207,3571,46,86,5,2,995.63,449.15,185.05,1727.16,1235.11,492.05,INV2026006351,1727.16,0.0,2025-08-28
6352,20261106,185,1345,41,52,1,7,531.35,126.85,431.11,4023.71,2187.95,1835.76,INV2026006352,4023.710000000001,4.547473508864641e-13,2026-11-06
6353,20260331,460,79,11,125,5,10,722.74,644.19,789.99,7373.2,5129.17,2244.03,INV2026006353,7373.199999999999,-9.094947017729282e-13,2026-03-31
6354,20260815,404,3137,29,44,2,8,1159.33,2473.23,816.17,7617.58,7526.56,91.02,INV2026006354,7617.58,0.0,2026-08-15
6355,20260510,391,6231,5,157,4,18,257.51,236.62,527.83,4926.39,3396.59,1529.8,INV2026006355,4926.39,0.0,2026-05-10
6356,20251216,342,8564,18,170,2,4,338.89,286.77,128.25,1197.04,894.58,302.46,INV2026006356,1197.04,0.0,2025-12-16
6357,20261129,349,8120,20,4,5,15,475.02,585.42,784.79,7324.67,6076.74,1247.93,INV2026006357,7324.669999999999,-9.094947017729282e-13,2026-11-29
6358,20250719,313,7810,10,148,4,4,1123.87,468.27,483.27,4510.48,3009.91,1500.57,INV2026006358,4510.48,0.0,2025-07-19
6359,20260512,302,9368,4,99,1,17,1349.35,5097.77,2140.94,19982.12,14724.28,5257.84,INV2026006359,19982.119999999995,-3.637978807091713e-12,2026-05-12
6360,20251203,64,1415,33,10,5,11,405.84,419.5,485.37,4530.11,3369.43,1160.68,INV2026006360,4530.11,0.0,2025-12-03
6361,20261110,65,4742,7,95,2,17,1438.12,1737.48,2725.27,25435.83,18128.3,7307.53,INV2026006361,25435.83,-3.637978807091713e-12,2026-11-10
6362,20250107,35,6979,50,23,4,2,1338.31,522.01,258.55,2413.16,1828.73,584.43,INV2026006362,2413.16,0.0,2025-01-07
6363,20260914,466,1922,20,79,3,7,1499.01,1549.58,1073.22,10016.71,9298.19,718.52,INV2026006363,10016.71,0.0,2026-09-14
6364,20250703,11,1579,24,98,5,4,428.61,483.87,147.67,1378.24,1008.45,369.79,INV2026006364,1378.2400000000002,2.273736754432321e-13,2025-07-03
6365,20261203,484,4896,5,90,4,8,297.93,304.22,249.51,2328.73,2121.53,207.2,INV2026006365,2328.7300000000005,4.547473508864641e-13,2026-12-03
6366,20251004,4,11860,40,23,2,9,126.12,167.33,116.13,1083.88,651.63,432.25,INV2026006366,1083.88,-2.273736754432321e-13,2025-10-04
6367,20260926,3,7979,8,147,3,16,970.68,3061.08,1496.38,13966.18,10167.79,3798.39,INV2026006367,13966.18,0.0,2026-09-26
6368,20251220,53,5106,38,92,1,9,881.98,1644.49,755.2,7048.53,5363.58,1684.95,INV2026006368,7048.53,0.0,2025-12-20
6369,20260629,397,3104,35,125,2,13,832.59,3103.23,926.45,8646.89,7722.14,924.75,INV2026006369,8646.890000000001,1.8189894035458565e-12,2026-06-29
6370,20260902,202,6986,47,20,5,2,811.95,117.53,180.76,1687.13,1188.96,498.17,INV2026006370,1687.13,0.0,2026-09-02
6371,20250312,196,8862,20,136,2,15,1076.01,4740.54,1367.95,12767.56,12561.05,206.51,INV2026006371,12767.56,1.8189894035458565e-12,2025-03-12
6372,20250124,422,9741,39,9,4,1,1185.71,257.35,111.4,1039.76,811.98,227.78,INV2026006372,1039.76,0.0,2025-01-24
6373,20250914,175,53,16,6,1,13,1013.92,1034.9,1457.53,13603.59,10539.79,3063.8,INV2026006373,13603.59,0.0,2025-09-14
6374,20250508,346,9998,40,13,5,3,1261.18,544.16,388.73,3628.11,2360.37,1267.74,INV2026006374,3628.11,0.0,2025-05-08
6375,20250130,91,8077,41,211,4,8,1077.46,358.69,991.32,9252.31,7754.12,1498.19,INV2026006375,9252.31,0.0,2025-01-30
6376,20250707,86,3388,32,57,4,20,1288.52,458.07,3037.48,28349.81,21670.38,6679.43,INV2026006376,28349.81,0.0,2025-07-07
6377,20250530,470,10634,25,228,1,11,886.0,761.26,1078.17,10062.91,6157.9,3905.01,INV2026006377,10062.91,0.0,2025-05-30
6378,20250804,168,2308,11,108,3,9,892.76,126.36,949.02,8857.5,6651.5,2206.0,INV2026006378,8857.5,0.0,2025-08-04
6379,20251219,441,3428,37,120,2,10,1268.33,367.37,1477.91,13793.84,9981.33,3812.51,INV2026006379,13793.839999999998,-1.8189894035458565e-12,2025-12-19
6380,20251222,415,10070,38,112,3,5,642.8,610.78,312.39,2915.61,2694.58,221.03,INV2026006380,2915.61,0.0,2025-12-22
6381,20250127,313,9203,40,181,4,6,711.24,1129.79,376.52,3514.17,3393.6,120.57,INV2026006381,3514.1700000000005,4.547473508864641e-13,2025-01-27
6382,20250402,133,10728,45,63,1,13,450.62,1390.34,536.13,5003.85,4468.55,535.3,INV2026006382,5003.85,0.0,2025-04-02
6383,20250402,360,3279,28,94,4,10,1081.43,3158.19,918.73,8574.84,9649.74,1074.9,INV2026006383,8574.84,0.0,2025-04-02
6384,20250610,358,5910,19,227,2,14,80.27,139.15,118.16,1102.79,830.48,272.31,INV2026006384,1102.79,0.0,2025-06-10
6385,20261024,295,10796,12,43,2,17,404.43,742.53,735.93,6868.71,4894.36,1974.35,INV2026006385,6868.710000000001,9.094947017729282e-13,2026-10-24
6386,20260923,97,8811,42,153,3,19,464.91,2321.41,781.43,7293.31,6596.72,696.59,INV2026006386,7293.310000000001,9.094947017729282e-13,2026-09-23
6387,20250621,80,5342,5,165,4,9,1303.45,1133.51,1271.7,11869.24,8901.17,2968.07,INV2026006387,11869.240000000002,1.8189894035458565e-12,2025-06-21
6388,20260930,228,7511,23,102,3,11,171.16,290.84,191.03,1782.95,1547.5,235.45,INV2026006388,1782.95,0.0,2026-09-30
6389,20260610,345,10125,43,86,4,7,813.38,731.34,595.48,5557.8,3944.25,1613.55,INV2026006389,5557.799999999999,-9.094947017729282e-13,2026-06-10
6390,20251222,396,7440,4,54,1,1,135.85,5.2,15.68,146.33,78.11,68.22,INV2026006390,146.33,0.0,2025-12-22
6391,20250818,330,11466,34,127,3,7,968.69,1383.87,647.64,6044.6,4350.6,1694.0,INV2026006391,6044.6,0.0,2025-08-18
6392,20250317,155,4707,48,131,2,11,447.01,1143.98,452.78,4225.91,3275.0,950.91,INV2026006392,4225.91,0.0,2025-03-17
6393,20260410,148,9239,33,135,2,20,648.92,2025.96,1314.29,12266.73,8047.5,4219.23,INV2026006393,12266.73,0.0,2026-04-10
6394,20261211,66,5932,10,96,3,7,73.16,131.68,45.65,426.09,449.84,23.75,INV2026006394,426.09,0.0,2026-12-11
6395,20261207,128,5565,12,247,1,12,113.49,79.95,153.83,1435.76,1218.54,217.22,INV2026006395,1435.7599999999998,-2.273736754432321e-13,2026-12-07
6396,20260124,216,349,28,244,5,19,967.67,4463.26,1670.7,15593.17,14841.02,752.15,INV2026006396,15593.17,0.0,2026-01-24
6397,20250605,498,4191,31,27,3,16,1173.69,2339.22,1972.78,18412.6,11021.22,7391.38,INV2026006397,18412.6,0.0,2025-06-05
6398,20260713,24,10887,5,10,2,1,260.26,69.5,22.89,213.65,208.34,5.31,INV2026006398,213.65,-2.8421709430404014e-14,2026-07-13
6399,20250803,299,5542,24,28,2,4,1293.04,647.85,542.92,5067.23,3771.58,1295.65,INV2026006399,5067.23,0.0,2025-08-03
6400,20250520,98,2512,36,91,3,4,407.4,61.88,188.13,1755.85,989.98,765.87,INV2026006400,1755.85,0.0,2025-05-20
6401,20250825,322,2181,27,191,2,4,456.56,175.01,198.15,1849.38,1585.13,264.25,INV2026006401,1849.38,0.0,2025-08-25
6402,20250419,173,10585,3,69,3,4,1255.41,591.7,531.59,4961.53,3717.25,1244.28,INV2026006402,4961.530000000001,9.094947017729282e-13,2025-04-19
6403,20260328,253,9019,33,208,1,3,1024.91,589.3,298.25,2783.68,2510.65,273.03,INV2026006403,2783.6800000000003,4.547473508864641e-13,2026-03-28
6404,20250413,107,2927,28,138,3,6,309.62,97.47,211.23,1971.48,1467.87,503.61,INV2026006404,1971.48,0.0,2025-04-13
6405,20250714,173,5822,18,107,5,2,327.28,140.85,61.65,575.36,548.43,26.93,INV2026006405,575.3599999999999,-1.1368683772161605e-13,2025-07-14
6406,20260731,362,3085,6,9,3,15,142.64,292.05,221.71,2069.26,1308.57,760.69,INV2026006406,2069.26,-4.547473508864641e-13,2026-07-31
6407,20261222,281,1642,23,76,3,11,223.72,713.93,209.64,1956.63,2162.53,205.9,INV2026006407,1956.63,0.0,2026-12-22
6408,20260426,224,10467,50,42,4,1,1321.63,348.45,116.78,1089.96,879.42,210.54,INV2026006408,1089.96,0.0,2026-04-26
6409,20251019,12,11075,38,60,1,20,925.7,3420.99,1811.16,16904.17,12992.33,3911.84,INV2026006409,16904.170000000002,3.637978807091713e-12,2025-10-19
6410,20260914,41,9826,47,96,1,16,1049.88,2200.35,1751.73,16349.46,14753.7,1595.76,INV2026006410,16349.46,1.8189894035458565e-12,2026-09-14
6411,20260206,292,9363,39,145,2,17,1427.04,7267.57,2039.05,19031.16,21818.34,2787.18,INV2026006411,19031.16,0.0,2026-02-06
6412,20250507,455,10284,37,75,5,15,423.85,224.51,735.99,6869.23,4018.54,2850.69,INV2026006412,6869.23,0.0,2025-05-07
6413,20261107,43,9808,45,170,1,2,230.19,12.57,53.74,501.55,307.49,194.06,INV2026006413,501.55,0.0,2026-11-07
6414,20260522,435,5356,34,195,4,7,1350.0,2611.98,820.56,7658.58,5894.53,1764.05,INV2026006414,7658.58,0.0,2026-05-22
6415,20250729,104,2717,31,9,2,17,1167.27,3531.0,1957.51,18270.1,13704.81,4565.29,INV2026006415,18270.1,0.0,2025-07-29
6416,20260321,257,7091,35,95,5,9,334.55,80.3,351.68,3282.33,1826.29,1456.04,INV2026006416,3282.33,0.0,2026-03-21
6417,20250310,31,11672,43,178,4,12,1297.58,3524.61,1445.56,13491.91,10224.57,3267.34,INV2026006417,13491.909999999998,-1.8189894035458565e-12,2025-03-10
6418,20260923,130,7564,14,202,5,13,1106.41,2953.23,1371.61,12801.71,9371.65,3430.06,INV2026006418,12801.710000000005,3.637978807091713e-12,2026-09-23
6419,20250725,41,299,22,91,4,16,118.26,25.65,223.98,2090.49,1176.39,914.1,INV2026006419,2090.49,0.0,2025-07-25
6420,20250226,339,2358,30,85,5,14,81.41,314.8,98.99,923.93,844.58,79.35,INV2026006420,923.93,1.1368683772161605e-13,2025-02-26
6421,20260816,391,5418,36,99,5,15,919.7,4091.71,1164.45,10868.24,11776.91,908.67,INV2026006421,10868.240000000002,1.8189894035458565e-12,2026-08-16
6422,20251103,105,4192,11,49,1,9,859.71,1785.34,714.25,6666.3,4708.0,1958.3,INV2026006422,6666.3,0.0,2025-11-03
6423,20250414,87,5663,46,223,5,14,87.15,50.86,140.31,1309.55,1084.82,224.73,INV2026006423,1309.5500000000002,2.273736754432321e-13,2025-04-14
6424,20250106,388,10233,33,28,5,2,1029.55,29.5,243.55,2273.15,1546.36,726.79,INV2026006424,2273.15,0.0,2025-01-06
6425,20260926,300,1892,21,32,3,4,451.88,194.28,193.59,1806.83,1031.83,775.0,INV2026006425,1806.83,0.0,2026-09-26
6426,20251224,8,10900,6,181,2,9,729.21,537.02,723.1,6748.97,3980.67,2768.3,INV2026006426,6748.970000000001,9.094947017729282e-13,2025-12-24
6427,20260908,353,6579,15,201,4,9,126.8,62.52,129.44,1208.12,948.69,259.43,INV2026006427,1208.12,2.273736754432321e-13,2026-09-08
6428,20251107,232,2223,21,178,3,8,1055.05,1873.27,788.06,7355.19,5168.96,2186.23,INV2026006428,7355.189999999999,-9.094947017729282e-13,2025-11-07
6429,20251215,109,9826,47,102,1,10,207.21,16.27,246.7,2302.53,1831.79,470.74,INV2026006429,2302.53,-4.547473508864641e-13,2025-12-15
6430,20260410,145,11598,41,71,2,12,1015.59,3396.9,1054.82,9845.0,9685.72,159.28,INV2026006430,9845.0,0.0,2026-04-10
6431,20260214,271,10672,22,193,2,15,1194.36,5090.16,1539.03,14364.27,12565.47,1798.8,INV2026006431,14364.27,-1.8189894035458565e-12,2026-02-14
6432,20250701,10,9313,7,141,5,4,264.89,97.48,115.45,1077.53,945.98,131.55,INV2026006432,1077.53,0.0,2025-07-01
6433,20260129,200,2015,17,227,2,18,77.91,338.34,127.68,1191.72,772.09,419.63,INV2026006433,1191.72,0.0,2026-01-29
6434,20250109,312,7669,38,181,1,20,664.28,983.81,1476.21,13778.0,11337.59,2440.41,INV2026006434,13778.0,0.0,2025-01-09
6435,20250414,426,11245,21,160,1,3,714.39,417.53,207.08,1932.72,1355.57,577.15,INV2026006435,1932.72,0.0,2025-04-14
6436,20260327,29,2217,43,217,3,7,374.08,470.21,257.8,2406.15,1441.77,964.38,INV2026006436,2406.15,0.0,2026-03-27
6437,20260203,27,5053,42,61,4,16,1383.12,3653.7,2217.15,20693.37,13566.19,7127.18,INV2026006437,20693.37,0.0,2026-02-03
6438,20260112,102,7655,6,127,2,2,1033.28,200.45,223.93,2090.04,1310.29,779.75,INV2026006438,2090.04,0.0,2026-01-12
6439,20250126,4,3272,12,87,4,19,1370.84,3248.3,2735.72,25533.38,18382.29,7151.09,INV2026006439,25533.38,0.0,2025-01-26
6440,20250915,470,1101,13,237,2,3,1386.0,445.05,445.55,4158.5,3152.58,1005.92,INV2026006440,4158.5,0.0,2025-09-15
6441,20260531,117,9998,19,139,3,6,228.7,270.05,132.26,1234.41,849.56,384.85,INV2026006441,1234.41,-2.273736754432321e-13,2026-05-31
6442,20260112,155,3478,2,152,5,1,1495.28,288.0,144.87,1352.15,1164.22,187.93,INV2026006442,1352.15,0.0,2026-01-12
6443,20251115,355,9313,8,64,1,12,1235.02,2848.12,1436.65,13408.77,9167.72,4241.05,INV2026006443,13408.77,-1.8189894035458565e-12,2025-11-15
6444,20261228,195,7080,32,23,2,13,473.06,1626.62,542.78,5065.94,4901.66,164.28,INV2026006444,5065.94,0.0,2026-12-28
6445,20251203,43,4940,21,44,2,17,1137.2,786.86,2225.46,20771.0,11574.73,9196.27,INV2026006445,20771.0,0.0,2025-12-03
6446,20251129,352,3545,20,131,3,6,1239.33,1328.63,732.88,6840.23,6073.61,766.62,INV2026006446,6840.23,0.0,2025-11-29
6447,20260805,109,11666,17,153,4,12,1460.81,2398.46,1815.75,16947.01,13014.47,3932.54,INV2026006447,16947.010000000002,3.637978807091713e-12,2026-08-05
6448,20261019,114,5678,12,31,5,16,20.18,66.19,30.8,287.49,210.83,76.66,INV2026006448,287.49,0.0,2026-10-19
6449,20260320,148,1448,10,51,1,11,435.72,223.68,548.31,5117.55,3074.43,2043.12,INV2026006449,5117.549999999999,-9.094947017729282e-13,2026-03-20
6450,20260417,258,3349,1,227,4,11,41.51,54.78,48.22,450.05,273.79,176.26,INV2026006450,450.05,-5.684341886080803e-14,2026-04-17
6451,20261012,11,3106,42,69,5,4,393.98,409.26,140.0,1306.66,1239.49,67.17,INV2026006451,1306.66,0.0,2026-10-12
6452,20250509,195,9916,41,102,2,14,1402.82,984.71,2238.57,20893.34,17211.97,3681.37,INV2026006452,20893.34,0.0,2025-05-09
6453,20250317,96,6656,17,176,3,10,319.99,466.98,327.95,3060.87,2330.76,730.11,INV2026006453,3060.87,0.0,2025-03-17
6454,20260508,313,7103,31,169,3,13,729.43,2433.73,845.86,7894.72,5832.48,2062.24,INV2026006454,7894.72,0.0,2026-05-08
6455,20260903,264,6691,46,50,1,3,1042.56,193.41,352.11,3286.38,1865.37,1421.01,INV2026006455,3286.38,0.0,2026-09-03
6456,20260922,397,9191,48,206,5,5,1221.44,1520.44,550.41,5137.17,3361.45,1775.72,INV2026006456,5137.17,0.0,2026-09-22
6457,20261019,487,6833,43,221,4,4,912.48,421.35,387.43,3616.0,2386.37,1229.63,INV2026006457,3616.0,0.0,2026-10-19
