Inventory_ID,Date_Key,Product_ID,Store_ID,Opening_Stock,Received,Sold,Closing_Stock,Reorder_Level,Expiry_Date,Batch_No
INVT000999,20260804,PRD080,ST001,428,139,64,503,30,2029-05-27,BAT000999
INVT001000,20260425,PRD243,ST019,436,146,85,497,25,2028-11-23,BAT001000
INVT001001,20271216,PRD174,ST045,107,122,115,114,20,2029-05-06,BAT001001
INVT001002,20240423,PRD158,ST002,255,56,57,254,30,2025-07-26,BAT001002
INVT001003,20260829,PRD029,ST039,378,49,74,353,50,2028-04-12,BAT001003
INVT001004,20260212,PRD101,ST002,92,137,108,121,40,2029-01-05,BAT001004
INVT001005,20231224,PRD263,ST026,149,125,40,234,50,2026-09-03,BAT001005
INVT001006,20280926,PRD029,ST043,234,101,18,317,40,2030-10-09,BAT001006
INVT001007,20270501,PRD191,ST001,195,88,44,239,30,2029-07-30,BAT001007
INVT001008,20231225,PRD111,ST047,277,106,102,281,40,2025-10-15,BAT001008
INVT001009,20241101,PRD218,ST047,262,35,106,191,50,2027-07-06,BAT001009
INVT001010,20231219,PRD074,ST014,205,121,111,215,50,2025-11-26,BAT001010
INVT001011,20230928,PRD193,ST006,53,104,81,76,30,2025-11-25,BAT001011
INVT001012,20241217,PRD285,ST030,413,145,96,462,25,2026-07-09,BAT001012
INVT001013,20250131,PRD196,ST019,333,125,5,453,30,2027-09-22,BAT001013
INVT001014,20260529,PRD253,ST036,428,118,28,518,20,2027-05-31,BAT001014
INVT001015,20240922,PRD135,ST020,377,120,15,482,30,2026-11-23,BAT001015
INVT001016,20250104,PRD252,ST045,380,62,3,439,20,2026-10-14,BAT001016
INVT001017,20280712,PRD035,ST039,431,92,74,449,40,2031-02-11,BAT001017
INVT001018,20271122,PRD133,ST041,401,121,88,434,20,2029-12-08,BAT001018
INVT001019,20280930,PRD295,ST002,482,66,20,528,50,2029-11-28,BAT001019
INVT001020,20240821,PRD164,ST030,499,34,45,488,25,2025-10-14,BAT001020
INVT001021,20260121,PRD185,ST027,375,91,6,460,30,2027-11-15,BAT001021
INVT001022,20281209,PRD040,ST033,149,46,97,98,20,2031-08-14,BAT001022
INVT001023,20241115,PRD279,ST021,496,80,105,471,30,2026-08-19,BAT001023
INVT001024,20270124,PRD050,ST035,346,90,105,331,25,2028-02-06,BAT001024
INVT001025,20240714,PRD266,ST019,240,124,52,312,30,2025-12-27,BAT001025
INVT001026,20240224,PRD112,ST010,307,56,106,257,25,2026-09-18,BAT001026
INVT001027,20281123,PRD273,ST046,332,29,53,308,40,2030-02-09,BAT001027
INVT001028,20240422,PRD068,ST002,295,89,39,345,30,2025-09-11,BAT001028
INVT001029,20271216,PRD268,ST049,225,44,90,179,30,2029-01-13,BAT001029
INVT001030,20240430,PRD114,ST009,488,36,88,436,25,2026-03-10,BAT001030
INVT001031,20240528,PRD108,ST009,90,108,88,110,20,2025-08-15,BAT001031
INVT001032,20230319,PRD248,ST049,270,10,25,255,20,2024-04-20,BAT001032
INVT001033,20281004,PRD031,ST031,110,64,5,169,20,2030-08-08,BAT001033
INVT001034,20230212,PRD050,ST008,358,52,75,335,25,2024-08-19,BAT001034
INVT001035,20261210,PRD015,ST006,124,71,74,121,30,2028-12-04,BAT001035
INVT001036,20241019,PRD257,ST050,423,61,64,420,50,2025-12-27,BAT001036
INVT001037,20240210,PRD297,ST049,57,135,27,165,25,2025-11-24,BAT001037
INVT001038,20241204,PRD276,ST001,421,25,118,328,25,2027-05-04,BAT001038
INVT001039,20280428,PRD188,ST045,351,47,56,342,20,2029-10-30,BAT001039
INVT001040,20261224,PRD195,ST028,159,131,29,261,40,2028-04-17,BAT001040
INVT001041,20260711,PRD064,ST030,106,133,17,222,40,2028-07-14,BAT001041
INVT001042,20260326,PRD286,ST047,70,21,41,50,40,2027-07-22,BAT001042
INVT001043,20270426,PRD146,ST030,357,79,87,349,40,2028-12-12,BAT001043
INVT001044,20270727,PRD149,ST028,146,17,114,49,40,2030-06-21,BAT001044
INVT001045,20270214,PRD092,ST001,395,125,86,434,20,2029-03-25,BAT001045
INVT001046,20271130,PRD268,ST043,396,21,15,402,25,2030-01-07,BAT001046
INVT001047,20270629,PRD053,ST048,136,16,46,106,25,2029-06-09,BAT001047
INVT001048,20250331,PRD207,ST008,169,108,92,185,40,2027-01-10,BAT001048
INVT001049,20260123,PRD205,ST023,293,103,62,334,50,2027-11-04,BAT001049
INVT001050,20240826,PRD233,ST007,112,64,62,114,40,2026-04-19,BAT001050
INVT001051,20240705,PRD016,ST007,427,13,106,334,20,2026-11-27,BAT001051
INVT001052,20230420,PRD092,ST025,359,83,19,423,30,2026-01-15,BAT001052
INVT001053,20240130,PRD040,ST043,434,133,98,469,40,2026-05-21,BAT001053
INVT001054,20250407,PRD151,ST043,304,125,64,365,30,2027-10-14,BAT001054
INVT001055,20261108,PRD277,ST035,59,8,55,12,20,2028-12-04,BAT001055
INVT001056,20280118,PRD162,ST025,276,117,4,389,20,2029-07-17,BAT001056
INVT001057,20260526,PRD085,ST032,270,34,39,265,40,2028-10-06,BAT001057
INVT001058,20240324,PRD292,ST044,301,141,87,355,50,2026-10-30,BAT001058
INVT001059,20280408,PRD244,ST036,487,40,64,463,20,2030-05-13,BAT001059
INVT001060,20251214,PRD254,ST038,243,90,98,235,30,2027-11-07,BAT001060
INVT001061,20230909,PRD015,ST038,73,32,46,59,30,2026-04-28,BAT001061
INVT001062,20230421,PRD175,ST025,99,109,44,164,30,2025-06-15,BAT001062
INVT001063,20261209,PRD029,ST043,175,63,30,208,30,2029-08-06,BAT001063
INVT001064,20231214,PRD034,ST020,108,86,21,173,20,2026-06-17,BAT001064
INVT001065,20260828,PRD020,ST030,386,108,72,422,50,2028-11-01,BAT001065
INVT001066,20251228,PRD011,ST045,290,150,2,438,30,2028-01-18,BAT001066
INVT001067,20270518,PRD166,ST037,100,125,12,213,25,2029-04-26,BAT001067
INVT001068,20280727,PRD258,ST049,391,86,21,456,50,2030-05-29,BAT001068
INVT001069,20270128,PRD224,ST013,304,19,107,216,50,2028-09-03,BAT001069
INVT001070,20260323,PRD136,ST004,202,146,51,297,25,2028-12-21,BAT001070
INVT001071,20240112,PRD297,ST007,353,86,34,405,20,2026-08-14,BAT001071
INVT001072,20281215,PRD244,ST028,157,88,101,144,20,2031-10-13,BAT001072
INVT001073,20260521,PRD259,ST020,271,138,40,369,25,2028-07-18,BAT001073
INVT001074,20270706,PRD129,ST040,313,116,85,344,50,2029-01-05,BAT001074
INVT001075,20230318,PRD265,ST012,345,127,27,445,40,2024-12-16,BAT001075
INVT001076,20281222,PRD223,ST037,422,15,66,371,25,2030-12-30,BAT001076
INVT001077,20280309,PRD076,ST016,127,76,108,95,40,2030-05-03,BAT001077
INVT001078,20260729,PRD033,ST041,154,105,34,225,30,2029-05-20,BAT001078
INVT001079,20241019,PRD132,ST044,357,60,51,366,25,2026-02-12,BAT001079
INVT001080,20240906,PRD099,ST002,175,79,59,195,40,2027-04-02,BAT001080
INVT001081,20271122,PRD217,ST042,68,51,20,99,30,2029-04-09,BAT001081
INVT001082,20230430,PRD133,ST018,387,140,22,505,20,2025-09-08,BAT001082
INVT001083,20230323,PRD029,ST006,210,76,110,176,20,2025-05-12,BAT001083
INVT001084,20270128,PRD047,ST026,479,35,30,484,20,2029-09-03,BAT001084
INVT001085,20280811,PRD062,ST034,390,148,99,439,50,2030-04-25,BAT001085
INVT001086,20280726,PRD047,ST016,357,31,98,290,30,2030-06-28,BAT001086
INVT001087,20270517,PRD121,ST028,161,36,13,184,25,2028-12-21,BAT001087
INVT001088,20260129,PRD226,ST027,180,150,7,323,40,2028-07-28,BAT001088
INVT001089,20270315,PRD058,ST021,329,108,60,377,25,2028-12-23,BAT001089
INVT001090,20240816,PRD186,ST031,416,94,105,405,30,2025-09-06,BAT001090
INVT001091,20230523,PRD028,ST045,453,61,32,482,50,2025-06-19,BAT001091
INVT001092,20260620,PRD186,ST044,112,136,110,138,25,2028-09-15,BAT001092
INVT001093,20270511,PRD005,ST026,180,77,11,246,25,2029-03-10,BAT001093
INVT001094,20250511,PRD083,ST029,373,81,112,342,40,2026-06-14,BAT001094
INVT001095,20260127,PRD042,ST050,301,120,94,327,40,2028-01-02,BAT001095
INVT001096,20270927,PRD052,ST011,407,66,64,409,20,2029-09-21,BAT001096
INVT001097,20270920,PRD281,ST048,217,116,88,245,20,2028-11-11,BAT001097
INVT001098,20250122,PRD228,ST042,119,0,51,68,25,2027-10-27,BAT001098
INVT001099,20260605,PRD161,ST037,92,28,20,100,25,2028-11-14,BAT001099
INVT001100,20240616,PRD211,ST021,281,122,111,292,25,2026-03-09,BAT001100
INVT001101,20241211,PRD168,ST019,151,21,53,119,30,2026-06-15,BAT001101
INVT001102,20270531,PRD194,ST037,164,5,2,167,50,2030-03-23,BAT001102
INVT001103,20250725,PRD046,ST030,151,67,89,129,25,2026-09-13,BAT001103
INVT001104,20270701,PRD220,ST039,183,38,11,210,30,2028-12-21,BAT001104
INVT001105,20240425,PRD008,ST046,319,111,98,332,40,2027-03-15,BAT001105
INVT001106,20280717,PRD061,ST015,415,52,24,443,30,2030-05-07,BAT001106
INVT001107,20280717,PRD196,ST009,270,52,76,246,25,2030-05-02,BAT001107
INVT001108,20250214,PRD215,ST012,259,37,3,293,30,2026-11-09,BAT001108
INVT001109,20250822,PRD231,ST016,239,149,87,301,40,2026-11-17,BAT001109
INVT001110,20230212,PRD241,ST009,496,82,88,490,40,2026-01-15,BAT001110
INVT001111,20250519,PRD197,ST046,266,65,9,322,20,2027-12-10,BAT001111
INVT001112,20230829,PRD027,ST022,170,120,116,174,30,2026-05-10,BAT001112
INVT001113,20230706,PRD003,ST017,308,97,38,367,40,2026-05-23,BAT001113
INVT001114,20270228,PRD068,ST036,71,148,22,197,30,2028-08-19,BAT001114
INVT001115,20280825,PRD253,ST022,499,119,16,602,20,2030-07-15,BAT001115
INVT001116,20281212,PRD222,ST010,183,29,40,172,20,2030-04-21,BAT001116
INVT001117,20280806,PRD144,ST048,234,110,36,308,30,2031-04-25,BAT001117
INVT001118,20251216,PRD265,ST021,273,42,40,275,40,2027-05-19,BAT001118
INVT001119,20271208,PRD028,ST013,126,13,29,110,25,2029-01-12,BAT001119
INVT001120,20280410,PRD134,ST011,411,119,55,475,20,2030-08-29,BAT001120
INVT001121,20230617,PRD227,ST023,413,143,62,494,40,2025-11-02,BAT001121
INVT001122,20240405,PRD076,ST008,228,23,26,225,30,2025-10-06,BAT001122
INVT001123,20241120,PRD261,ST018,338,149,27,460,50,2025-11-24,BAT001123
INVT001124,20281124,PRD293,ST012,263,19,31,251,40,2031-10-18,BAT001124
INVT001125,20240122,PRD169,ST002,195,31,50,176,30,2026-09-17,BAT001125
INVT001126,20240310,PRD166,ST010,64,20,58,26,40,2026-06-17,BAT001126
INVT001127,20260108,PRD003,ST022,72,115,41,146,50,2027-05-20,BAT001127
INVT001128,20250515,PRD025,ST042,194,82,102,174,20,2026-07-26,BAT001128
INVT001129,20270412,PRD048,ST026,180,45,30,195,40,2028-07-11,BAT001129
INVT001130,20230326,PRD107,ST011,248,103,36,315,25,2024-07-26,BAT001130
INVT001131,20260507,PRD252,ST028,426,79,115,390,50,2027-09-18,BAT001131
INVT001132,20270110,PRD050,ST024,312,51,62,301,40,2029-02-10,BAT001132
INVT001133,20280505,PRD138,ST037,357,108,11,454,40,2030-05-17,BAT001133
INVT001134,20250202,PRD223,ST041,268,23,5,286,50,2027-01-17,BAT001134
INVT001135,20280313,PRD115,ST042,401,39,119,321,40,2030-09-03,BAT001135
INVT001136,20281119,PRD043,ST019,289,111,10,390,40,2030-09-22,BAT001136
INVT001137,20240831,PRD066,ST044,203,63,66,200,40,2026-06-29,BAT001137
INVT001138,20230715,PRD283,ST005,73,131,13,191,50,2025-09-22,BAT001138
INVT001139,20270819,PRD049,ST030,388,145,104,429,30,2029-08-16,BAT001139
INVT001140,20251109,PRD300,ST006,443,128,2,569,20,2028-09-16,BAT001140
INVT001141,20280310,PRD092,ST012,481,100,5,576,20,2030-05-10,BAT001141
INVT001142,20260504,PRD161,ST038,420,116,96,440,40,2029-01-31,BAT001142
INVT001143,20251221,PRD175,ST012,158,47,10,195,50,2027-09-12,BAT001143
INVT001144,20240311,PRD223,ST035,59,1,25,35,20,2025-03-24,BAT001144
INVT001145,20241204,PRD245,ST030,404,103,111,396,50,2027-04-16,BAT001145
INVT001146,20260525,PRD185,ST045,394,101,102,393,30,2027-08-22,BAT001146
INVT001147,20240527,PRD070,ST001,147,28,104,71,20,2027-05-09,BAT001147
INVT001148,20250209,PRD014,ST014,296,37,83,250,25,2027-05-01,BAT001148
INVT001149,20250220,PRD045,ST020,444,118,18,544,40,2027-04-28,BAT001149
INVT001150,20230331,PRD060,ST011,128,113,62,179,40,2024-04-19,BAT001150
INVT001151,20280116,PRD300,ST016,153,75,72,156,40,2029-03-08,BAT001151
INVT001152,20260929,PRD005,ST007,372,110,53,429,40,2029-05-13,BAT001152
INVT001153,20260406,PRD019,ST032,254,124,65,313,50,2028-12-22,BAT001153
INVT001154,20280621,PRD119,ST046,81,135,2,214,40,2031-02-01,BAT001154
INVT001155,20260717,PRD284,ST005,187,106,113,180,40,2027-11-13,BAT001155
INVT001156,20280719,PRD178,ST029,407,111,2,516,25,2030-05-09,BAT001156
INVT001157,20250226,PRD241,ST023,274,59,64,269,25,2027-10-20,BAT001157
INVT001158,20261021,PRD240,ST009,200,99,53,246,30,2029-02-15,BAT001158
INVT001159,20241025,PRD107,ST019,403,22,85,340,40,2026-03-06,BAT001159
INVT001160,20241210,PRD103,ST011,360,125,12,473,40,2027-04-29,BAT001160
INVT001161,20260528,PRD121,ST014,335,12,2,345,30,2028-02-19,BAT001161
INVT001162,20270102,PRD082,ST012,473,128,4,597,20,2028-12-12,BAT001162
INVT001163,20271030,PRD059,ST040,166,30,71,125,25,2030-03-11,BAT001163
INVT001164,20251122,PRD175,ST023,443,11,98,356,50,2027-08-22,BAT001164
INVT001165,20240911,PRD264,ST039,392,26,90,328,20,2026-12-03,BAT001165
INVT001166,20280216,PRD057,ST007,450,26,105,371,50,2029-03-29,BAT001166
INVT001167,20280908,PRD054,ST011,372,30,111,291,25,2030-09-13,BAT001167
INVT001168,20241005,PRD150,ST046,276,129,63,342,20,2026-03-11,BAT001168
INVT001169,20270129,PRD172,ST009,112,51,56,107,40,2028-02-04,BAT001169
INVT001170,20251001,PRD243,ST022,196,129,21,304,20,2027-06-30,BAT001170
INVT001171,20270306,PRD213,ST024,372,62,19,415,50,2029-05-10,BAT001171
INVT001172,20250723,PRD071,ST028,261,104,114,251,40,2028-01-02,BAT001172
INVT001173,20270121,PRD016,ST029,124,2,91,35,50,2028-04-01,BAT001173
INVT001174,20231214,PRD174,ST021,255,42,55,242,20,2026-01-19,BAT001174
INVT001175,20230601,PRD078,ST037,79,133,37,175,40,2025-07-16,BAT001175
INVT001176,20260531,PRD161,ST023,54,71,115,10,50,2029-02-14,BAT001176
INVT001177,20240824,PRD207,ST029,379,52,113,318,50,2027-05-25,BAT001177
INVT001178,20271217,PRD177,ST042,257,50,112,195,30,2029-03-12,BAT001178
INVT001179,20230601,PRD276,ST022,249,32,66,215,50,2025-03-17,BAT001179
INVT001180,20250525,PRD048,ST033,332,79,66,345,30,2028-03-05,BAT001180
INVT001181,20241017,PRD012,ST002,457,138,75,520,30,2026-06-21,BAT001181
INVT001182,20260529,PRD217,ST033,106,15,107,14,30,2028-02-18,BAT001182
INVT001183,20280909,PRD182,ST008,74,31,57,48,30,2031-04-18,BAT001183
INVT001184,20230122,PRD233,ST022,170,148,72,246,50,2025-09-22,BAT001184
INVT001185,20250815,PRD180,ST020,195,146,86,255,25,2027-09-05,BAT001185
INVT001186,20281029,PRD127,ST007,217,132,74,275,25,2030-11-02,BAT001186
INVT001187,20280204,PRD051,ST010,414,108,106,416,40,2029-04-27,BAT001187
INVT001188,20240113,PRD032,ST028,116,121,27,210,40,2025-04-01,BAT001188
INVT001189,20270221,PRD270,ST026,351,143,66,428,40,2028-11-17,BAT001189
INVT001190,20280805,PRD217,ST029,402,125,93,434,40,2030-01-18,BAT001190
INVT001191,20240814,PRD259,ST009,298,117,16,399,50,2027-02-06,BAT001191
INVT001192,20240428,PRD109,ST030,292,8,95,205,25,2026-11-21,BAT001192
INVT001193,20270221,PRD061,ST039,486,104,14,576,20,2029-03-05,BAT001193
INVT001194,20260401,PRD021,ST034,128,30,47,111,30,2028-04-18,BAT001194
INVT001195,20260527,PRD151,ST032,64,36,18,82,50,2028-07-31,BAT001195
INVT001196,20230719,PRD157,ST019,160,46,104,102,40,2024-07-20,BAT001196
INVT001197,20240516,PRD281,ST023,84,11,53,42,40,2026-12-23,BAT001197
INVT001198,20260622,PRD290,ST029,222,96,60,258,50,2027-11-04,BAT001198
INVT001199,20240721,PRD259,ST041,285,115,85,315,40,2025-12-20,BAT001199
INVT001200,20260825,PRD046,ST040,390,104,49,445,25,2028-10-02,BAT001200
INVT001201,20261020,PRD277,ST003,393,113,94,412,30,2029-08-11,BAT001201
INVT001202,20231229,PRD085,ST046,62,146,80,128,30,2026-07-25,BAT001202
INVT001203,20240522,PRD287,ST006,148,138,73,213,20,2026-12-26,BAT001203
INVT001204,20281107,PRD097,ST049,293,128,114,307,20,2030-03-10,BAT001204
INVT001205,20281218,PRD093,ST002,190,52,31,211,50,2031-03-17,BAT001205
INVT001206,20231213,PRD274,ST039,214,102,75,241,20,2026-04-29,BAT001206
INVT001207,20230406,PRD175,ST028,142,106,3,245,50,2025-02-23,BAT001207
INVT001208,20270414,PRD132,ST006,108,25,69,64,25,2029-01-30,BAT001208
INVT001209,20240812,PRD094,ST017,443,22,19,446,30,2026-10-03,BAT001209
INVT001210,20241124,PRD031,ST040,216,46,3,259,20,2026-09-25,BAT001210
INVT001211,20270517,PRD051,ST021,122,105,114,113,30,2029-02-04,BAT001211
INVT001212,20270319,PRD062,ST004,153,61,96,118,50,2029-11-08,BAT001212
INVT001213,20250826,PRD253,ST033,435,129,49,515,20,2027-05-28,BAT001213
INVT001214,20230906,PRD163,ST030,333,104,8,429,40,2024-10-04,BAT001214
INVT001215,20270728,PRD120,ST002,187,141,75,253,20,2029-04-05,BAT001215
INVT001216,20240529,PRD156,ST037,258,114,10,362,50,2025-12-23,BAT001216
INVT001217,20240806,PRD192,ST035,136,62,68,130,40,2027-02-25,BAT001217
INVT001218,20280125,PRD022,ST001,466,118,106,478,50,2029-11-16,BAT001218
INVT001219,20241116,PRD001,ST004,296,69,76,289,30,2027-10-13,BAT001219
INVT001220,20270407,PRD180,ST041,158,149,107,200,50,2029-01-19,BAT001220
INVT001221,20230706,PRD083,ST048,323,144,8,459,30,2024-10-04,BAT001221
INVT001222,20270608,PRD063,ST009,421,142,35,528,40,2029-01-08,BAT001222
INVT001223,20280829,PRD163,ST044,225,66,96,195,40,2030-06-04,BAT001223
INVT001224,20251004,PRD165,ST022,157,117,76,198,30,2026-10-20,BAT001224
INVT001225,20240701,PRD002,ST039,293,1,115,179,20,2027-05-20,BAT001225
INVT001226,20241211,PRD212,ST036,406,125,97,434,40,2027-06-15,BAT001226
INVT001227,20231129,PRD040,ST035,65,113,86,92,20,2025-11-24,BAT001227
INVT001228,20270322,PRD184,ST025,140,2,15,127,40,2029-04-04,BAT001228
INVT001229,20250301,PRD228,ST001,163,5,97,71,30,2028-01-26,BAT001229
INVT001230,20270105,PRD099,ST006,467,77,103,441,25,2028-08-31,BAT001230
INVT001231,20280715,PRD186,ST003,193,126,115,204,50,2030-02-14,BAT001231
INVT001232,20230130,PRD101,ST041,252,28,111,169,30,2025-09-03,BAT001232
INVT001233,20280811,PRD253,ST011,332,49,84,297,50,2031-06-30,BAT001233
INVT001234,20241219,PRD034,ST038,115,16,16,115,30,2027-07-25,BAT001234
INVT001235,20250722,PRD268,ST047,450,70,24,496,20,2028-06-30,BAT001235
INVT001236,20281222,PRD130,ST044,336,116,0,452,40,2031-10-09,BAT001236
INVT001237,20230801,PRD166,ST028,482,104,35,551,20,2026-06-27,BAT001237
INVT001238,20281023,PRD239,ST032,235,132,97,270,20,2030-06-09,BAT001238
INVT001239,20230712,PRD143,ST027,322,114,40,396,20,2025-08-16,BAT001239
INVT001240,20250308,PRD172,ST006,500,146,103,543,20,2026-10-25,BAT001240
INVT001241,20271002,PRD039,ST016,150,42,42,150,30,2028-12-04,BAT001241
INVT001242,20240201,PRD015,ST031,271,6,75,202,30,2025-10-14,BAT001242
INVT001243,20251009,PRD056,ST031,172,87,106,153,20,2027-09-15,BAT001243
INVT001244,20281029,PRD122,ST005,447,112,97,462,20,2031-07-31,BAT001244
INVT001245,20280103,PRD297,ST008,93,15,4,104,40,2029-11-18,BAT001245
INVT001246,20230924,PRD066,ST004,460,113,7,566,30,2026-06-10,BAT001246
INVT001247,20271104,PRD034,ST007,396,14,71,339,20,2029-08-31,BAT001247
INVT001248,20270412,PRD206,ST007,366,105,29,442,50,2030-02-15,BAT001248
INVT001249,20230213,PRD233,ST025,287,109,112,284,50,2025-11-08,BAT001249
INVT001250,20240219,PRD174,ST042,395,6,58,343,50,2026-01-20,BAT001250
INVT001251,20250227,PRD056,ST007,56,17,24,49,50,2026-07-06,BAT001251
INVT001252,20280915,PRD132,ST023,265,123,92,296,50,2030-12-14,BAT001252
INVT001253,20250131,PRD125,ST009,458,11,7,462,25,2026-12-16,BAT001253
INVT001254,20271121,PRD263,ST042,436,91,39,488,50,2030-05-28,BAT001254
INVT001255,20240819,PRD076,ST031,208,87,37,258,30,2025-08-27,BAT001255
INVT001256,20281021,PRD075,ST004,171,129,104,196,50,2029-12-15,BAT001256
INVT001257,20270925,PRD177,ST013,152,51,100,103,20,2029-09-08,BAT001257
INVT001258,20250214,PRD244,ST045,404,119,76,447,30,2027-09-29,BAT001258
INVT001259,20261006,PRD154,ST027,218,41,13,246,40,2027-11-18,BAT001259
INVT001260,20280724,PRD113,ST001,377,57,88,346,25,2030-11-13,BAT001260
INVT001261,20250523,PRD123,ST031,426,84,103,407,40,2026-12-19,BAT001261
INVT001262,20270628,PRD095,ST001,235,2,9,228,30,2028-07-27,BAT001262
INVT001263,20240416,PRD073,ST019,275,49,80,244,50,2026-04-19,BAT001263
INVT001264,20230629,PRD016,ST013,151,72,22,201,25,2025-03-23,BAT001264
INVT001265,20241214,PRD174,ST036,175,45,25,195,20,2026-06-12,BAT001265
INVT001266,20251208,PRD052,ST002,475,35,48,462,20,2027-11-19,BAT001266
INVT001267,20250511,PRD157,ST030,172,94,103,163,30,2028-03-17,BAT001267
INVT001268,20241202,PRD270,ST040,272,16,15,273,25,2026-04-14,BAT001268
INVT001269,20250215,PRD099,ST035,243,95,40,298,50,2027-04-30,BAT001269
INVT001270,20250928,PRD024,ST049,365,150,24,491,50,2027-07-26,BAT001270
INVT001271,20240831,PRD168,ST016,77,71,111,37,25,2027-02-02,BAT001271
INVT001272,20280625,PRD108,ST047,91,120,101,110,50,2029-08-30,BAT001272
INVT001273,20241116,PRD261,ST025,434,130,47,517,40,2027-05-01,BAT001273
INVT001274,20280316,PRD092,ST021,414,95,67,442,40,2030-08-04,BAT001274
INVT001275,20280424,PRD138,ST038,255,149,83,321,20,2029-11-22,BAT001275
INVT001276,20250618,PRD104,ST029,491,60,50,501,25,2027-04-27,BAT001276
INVT001277,20271007,PRD194,ST037,130,95,32,193,50,2028-12-31,BAT001277
INVT001278,20240704,PRD044,ST019,277,132,45,364,25,2027-02-21,BAT001278
INVT001279,20230618,PRD239,ST033,368,86,54,400,40,2025-10-08,BAT001279
INVT001280,20271107,PRD210,ST024,461,127,40,548,30,2029-12-02,BAT001280
INVT001281,20230412,PRD092,ST029,169,67,82,154,20,2025-04-13,BAT001281
INVT001282,20231204,PRD151,ST033,312,139,82,369,20,2025-09-12,BAT001282
INVT001283,20250721,PRD051,ST008,86,92,4,174,50,2027-02-11,BAT001283
INVT001284,20260929,PRD101,ST044,218,64,38,244,30,2028-04-11,BAT001284
INVT001285,20240718,PRD279,ST017,54,76,36,94,30,2026-09-04,BAT001285
INVT001286,20270720,PRD297,ST049,385,3,60,328,50,2028-12-18,BAT001286
INVT001287,20270617,PRD117,ST015,420,53,60,413,25,2029-11-26,BAT001287
INVT001288,20280403,PRD237,ST022,455,21,40,436,25,2030-06-16,BAT001288
INVT001289,20270907,PRD108,ST029,280,142,3,419,30,2029-01-26,BAT001289
INVT001290,20240609,PRD157,ST048,54,127,103,78,30,2026-05-22,BAT001290
INVT001291,20250712,PRD215,ST028,401,103,97,407,50,2027-05-14,BAT001291
INVT001292,20260828,PRD012,ST037,452,8,118,342,25,2028-02-01,BAT001292
INVT001293,20260914,PRD291,ST041,459,146,110,495,40,2028-10-08,BAT001293
INVT001294,20250416,PRD201,ST005,323,98,24,397,40,2026-08-05,BAT001294
INVT001295,20260908,PRD292,ST029,377,77,11,443,25,2027-12-23,BAT001295
INVT001296,20241228,PRD017,ST045,358,125,3,480,25,2026-07-19,BAT001296
INVT001297,20231012,PRD198,ST019,155,59,37,177,50,2024-12-21,BAT001297
INVT001298,20280206,PRD030,ST024,315,2,21,296,30,2030-04-01,BAT001298
INVT001299,20270521,PRD081,ST008,116,137,53,200,40,2028-07-29,BAT001299
